globalScore	symbol
2.5747578464046934	LMX1B
2.5747578464046934	PLCE1
2.5747578464046934	NFATC2
2.5747578464046934	NKD1
2.5747578464046934	IL21R
2.5747578464046934	RELN
2.5747578464046934	KLHL42
2.5747578464046934	BCL3
2.5747578464046934	PRKCQ
2.5747578464046934	HDAC9
2.5747578464046934	CD44
2.5747578464046934	RBM6
2.5747578464046934	MAFB
2.5747578464046934	PDE4B
2.5747578464046934	MACIR
2.5747578464046934	D2HGDH
2.5747578464046934	MAF
2.5747578464046934	ETAA1
2.5747578464046934	LYPLAL1
2.5747578464046934	ZFPM1
2.5747578464046934	FRMD4A
2.5747578464046934	SETBP1
2.5747578464046934	MC1R
2.5747578464046934	PINX1
2.5747578464046934	ELFN1
2.5747578464046934	CTAGE1
2.5747578464046934	KCNRG
2.5747578464046934	ALKAL2
2.5747578464046934	FAF1
2.5747578464046934	PSMG1
2.5747578464046934	ZBTB20
2.5747578464046934	JMJD1C
2.5747578464046934	ZBTB38
2.5747578464046934	BDNF
2.5747578464046934	AFF1
2.5747578464046934	SPSB1
2.5747578464046934	STAT3
2.5747578464046934	HTRA1
2.5747578464046934	ARHGAP42
2.5747578464046934	EBF1
2.5747578464046934	ADAD1
2.5747578464046934	BRINP3
2.5747578464046934	PLPP3
2.5747578464046934	UBASH3A
2.5747578464046934	EMSY
2.5747578464046934	TIMP4
2.5747578464046934	ACOXL
2.5747578464046934	CD28
2.5747578464046934	CDKN2C
2.5747578464046934	CHRNA5
2.5747578464046934	TM4SF4
2.5747578464046934	TPCN2
2.5747578464046934	IL6R
2.5747578464046934	PTPRJ
2.5747578464046934	LRMDA
2.5747578464046934	OSR1
2.5747578464046934	DUSP10
2.5747578464046934	NPEPPS
2.5747578464046934	FURIN
2.5747578464046934	SPRY2
2.5747578464046934	TBX3
2.5747578464046934	APOC1
2.5747578464046934	MAU2
2.5747578464046934	TBX2
2.5747578464046934	DENND1A
2.5747578464046934	KLF12
2.5747578464046934	TGFB1
2.5747578464046934	SALL1
2.5747578464046934	TTC28
2.5747578464046934	TGFB2
2.5747578464046934	CHRNA3
2.5747578464046934	RBFOX1
2.5747578464046934	SLC12A2
2.5747578464046934	MPHOSPH9
2.5747578464046934	NRXN3
2.5747578464046934	ZEB2
2.5747578464046934	GNPDA2
2.5747578464046934	PROX1
2.5747578464046934	BPTF
2.5747578464046934	SSPN
2.5747578464046934	UMOD
2.5747578464046934	PDE3A
2.5747578464046934	STAT6
2.5747578464046934	INHBB
2.5747578464046934	FUBP1
2.5747578464046934	SORCS3
2.5747578464046934	NRBF2
2.5747578464046934	IGFBP3
2.5747578464046934	TNIP1
2.5747578464046934	SIX3
2.5747578464046934	SBF2
2.5747578464046934	TOMM40
2.5747578464046934	ARL14EP
2.5747578464046934	PLCL1
2.5747578464046934	AKAP11
2.5747578464046934	ARPP21
2.5747578464046934	AFAP1
2.5747578464046934	HDGFL1
2.5747578464046934	SPRED2
2.5747578464046934	SLC25A13
2.5747578464046934	POU5F1B
2.5747578464046934	CLPTM1L
2.5747578464046934	JAG1
2.5747578464046934	CRTC1
2.5747578464046934	SUGP1
2.1039803755920414	STAG1
2.1039803755920414	LSP1
2.1039803755920414	TNP1
2.1039803755920414	DNMT3A
2.1039803755920414	CXCR4
2.1039803755920414	ZNF831
2.1039803755920414	PRPF3
2.1039803755920414	DCTD
2.1039803755920414	HMGA1
2.1039803755920414	ANKRD17
2.1039803755920414	MYH11
2.1039803755920414	IL33
2.1039803755920414	CYP19A1
2.1039803755920414	SHROOM3
2.1039803755920414	TLE3
2.1039803755920414	SOX6
2.1039803755920414	TNFRSF11A
2.1039803755920414	EPAS1
2.1039803755920414	SCGN
2.1039803755920414	CCND1
2.1039803755920414	CLNK
2.1039803755920414	NME7
2.1039803755920414	TRAF3IP2
2.1039803755920414	COL11A1
2.1039803755920414	PKN2
2.1039803755920414	ATP2B1
2.1039803755920414	IL4R
2.1039803755920414	IL12RB2
2.1039803755920414	MAPKAPK5
2.1039803755920414	TXNL1
2.1039803755920414	JAK2
2.1039803755920414	CELF4
2.1039803755920414	SMAD7
2.1039803755920414	MAPK3
2.1039803755920414	ELL
2.1039803755920414	WNT2
2.1039803755920414	PRDM16
2.1039803755920414	FHIT
2.1039803755920414	COP1
2.1039803755920414	SLC22A5
2.1039803755920414	LRRC37A
2.1039803755920414	IRX3
2.1039803755920414	RNLS
2.1039803755920414	SOCS1
2.1039803755920414	MUC1
2.1039803755920414	EXD3
2.1039803755920414	MRTFA
2.1039803755920414	HRNR
2.1039803755920414	AFF3
2.1039803755920414	DNM3
2.1039803755920414	MUC19
2.1039803755920414	LBH
2.1039803755920414	STH
2.1039803755920414	HNF1B
2.1039803755920414	ENSG00000284779
2.1039803755920414	CPS1
2.1039803755920414	KCTD13
2.1039803755920414	PDILT
2.1039803755920414	IL12A
2.1039803755920414	LTBP3
2.1039803755920414	TCTA
2.1039803755920414	AOPEP
2.1039803755920414	ANKRD30A
2.1039803755920414	AKAP6
2.1039803755920414	NR3C2
2.1039803755920414	BANK1
2.1039803755920414	KCNMA1
2.1039803755920414	ADCY9
2.1039803755920414	NFIA
2.1039803755920414	EN1
2.1039803755920414	SPRY1
2.1039803755920414	ERAP1
2.1039803755920414	SLC30A8
2.1039803755920414	TNFRSF11B
2.1039803755920414	CEP57
2.1039803755920414	VRK2
2.1039803755920414	CCDC63
2.1039803755920414	ZFP64
2.1039803755920414	INAVA
2.1039803755920414	IL19
2.1039803755920414	ADAMTS16
2.1039803755920414	SDK1
2.1039803755920414	PRSS53
2.1039803755920414	USP25
2.1039803755920414	ERG
2.1039803755920414	PUS10
2.1039803755920414	TAGAP
2.1039803755920414	FGF5
2.1039803755920414	SLC39A13
2.1039803755920414	NFU1
2.1039803755920414	HECTD4
2.1039803755920414	TLR1
2.1039803755920414	KPNA2
2.1039803755920414	NCOR2
2.1039803755920414	SLC22A4
2.1039803755920414	BMPR1B
2.1039803755920414	MAD1L1
2.1039803755920414	DENND1B
2.1039803755920414	OAS1
2.1039803755920414	PRDM11
2.1039803755920414	MTMR11
2.1039803755920414	BAK1
2.1039803755920414	JADE2
2.1039803755920414	TNPO3
2.1039803755920414	SLC6A15
2.1039803755920414	SMARCE1
2.1039803755920414	MTAP
2.1039803755920414	MFSD13A
2.1039803755920414	VGLL1
2.1039803755920414	GMDS
2.1039803755920414	POMC
2.1039803755920414	TNFSF11
2.1039803755920414	PREX1
2.1039803755920414	RALY
2.1039803755920414	HERC2
2.1039803755920414	INPP5B
2.1039803755920414	EXOC2
2.1039803755920414	TNFRSF6B
2.1039803755920414	BCL2
2.1039803755920414	PRXL2B
2.1039803755920414	NCF1
2.1039803755920414	RUNX1
2.1039803755920414	CCNL1
2.1039803755920414	NAV2
2.1039803755920414	PHB1
2.1039803755920414	B3GNT2
2.1039803755920414	TNKS
2.1039803755920414	GNA12
2.1039803755920414	PCSK1
2.1039803755920414	UBE2L3
2.1039803755920414	WNT7B
2.1039803755920414	CEP43
2.1039803755920414	HIVEP2
2.1039803755920414	ISL1
2.1039803755920414	MLXIPL
2.1039803755920414	ETS2
2.1039803755920414	C12orf42
2.1039803755920414	MYOCD
2.1039803755920414	MTMR3
2.1039803755920414	IKZF2
2.1039803755920414	DGKB
2.1039803755920414	PRDM1
2.1039803755920414	HDAC7
2.1039803755920414	FGFR2
2.1039803755920414	TCF7
2.1039803755920414	ATG16L1
2.1039803755920414	TNC
2.1039803755920414	APOL1
2.1039803755920414	ITGB8
2.1039803755920414	CD40
2.1039803755920414	CCDC170
2.1039803755920414	GRB10
2.1039803755920414	WDR36
2.1039803755920414	FOXF1
1.6332029047793897	NCOA2
1.6332029047793897	ITPR2
1.6332029047793897	KCNJ2
1.6332029047793897	AGO2
1.6332029047793897	GDF5
1.6332029047793897	KDR
1.6332029047793897	MTX2
1.6332029047793897	LOXL1
1.6332029047793897	HELZ2
1.6332029047793897	FSHB
1.6332029047793897	EEFSEC
1.6332029047793897	SLC14A2
1.6332029047793897	WASF3
1.6332029047793897	DSTYK
1.6332029047793897	AP4B1
1.6332029047793897	TRAFD1
1.6332029047793897	CLU
1.6332029047793897	TESPA1
1.6332029047793897	RALGPS1
1.6332029047793897	SORL1
1.6332029047793897	ADCY3
1.6332029047793897	NUF2
1.6332029047793897	NAB1
1.6332029047793897	USP8
1.6332029047793897	IL21
1.6332029047793897	SCAPER
1.6332029047793897	TSHZ3
1.6332029047793897	PHGDH
1.6332029047793897	TRIM32
1.6332029047793897	BMP7
1.6332029047793897	MFHAS1
1.6332029047793897	CALCRL
1.6332029047793897	AP3D1
1.6332029047793897	MPPED2
1.6332029047793897	NUCKS1
1.6332029047793897	MARK3
1.6332029047793897	CYLD
1.6332029047793897	CETP
1.6332029047793897	RGS1
1.6332029047793897	TNRC6A
1.6332029047793897	ZFHX4
1.6332029047793897	GCAT
1.6332029047793897	NFAT5
1.6332029047793897	ZAP70
1.6332029047793897	CRISPLD2
1.6332029047793897	CTSH
1.6332029047793897	CAV1
1.6332029047793897	MET
1.6332029047793897	TMEM106B
1.6332029047793897	PRKAG2
1.6332029047793897	LIMK1
1.6332029047793897	NEURL1
1.6332029047793897	WFS1
1.6332029047793897	KLF3
1.6332029047793897	CDK2AP1
1.6332029047793897	QKI
1.6332029047793897	EPHA5
1.6332029047793897	PLA2G6
1.6332029047793897	NFIB
1.6332029047793897	FBXL22
1.6332029047793897	MAMSTR
1.6332029047793897	FOXE1
1.6332029047793897	GPC5
1.6332029047793897	F2
1.6332029047793897	NRIP1
1.6332029047793897	TSPAN10
1.6332029047793897	ARMS2
1.6332029047793897	SLC24A3
1.6332029047793897	ARL15
1.6332029047793897	PTCH1
1.6332029047793897	MAGI2
1.6332029047793897	TSC22D2
1.6332029047793897	PLCG2
1.6332029047793897	ZNF462
1.6332029047793897	LRBA
1.6332029047793897	NTMT2
1.6332029047793897	AS3MT
1.6332029047793897	TRIM51G
1.6332029047793897	EBF2
1.6332029047793897	TNFSF12
1.6332029047793897	HBB
1.6332029047793897	FMN1
1.6332029047793897	SMIM20
1.6332029047793897	RTEL1
1.6332029047793897	IKBKE
1.6332029047793897	NFILZ
1.6332029047793897	FOXL1
1.6332029047793897	NR2F1
1.6332029047793897	FAM241A
1.6332029047793897	PRL
1.6332029047793897	CNNM2
1.6332029047793897	FOXO1
1.6332029047793897	NPAS3
1.6332029047793897	CDC123
1.6332029047793897	G6PC2
1.6332029047793897	MSI2
1.6332029047793897	ELMO1
1.6332029047793897	SKI
1.6332029047793897	ZBTB7B
1.6332029047793897	REL
1.6332029047793897	NOS3
1.6332029047793897	CCDC171
1.6332029047793897	REEP3
1.6332029047793897	CACNB2
1.6332029047793897	GREM1
1.6332029047793897	CTNNB1
1.6332029047793897	INPP5D
1.6332029047793897	CEP120
1.6332029047793897	RGS14
1.6332029047793897	SIK2
1.6332029047793897	IRF2BP1
1.6332029047793897	HAS2
1.6332029047793897	XKR6
1.6332029047793897	KCNK3
1.6332029047793897	TPPP
1.6332029047793897	LTBP1
1.6332029047793897	LRRK1
1.6332029047793897	RORB
1.6332029047793897	ZNF217
1.6332029047793897	CRIP3
1.6332029047793897	ASTN2
1.6332029047793897	MAGI1
1.6332029047793897	ZNF827
1.6332029047793897	ANAPC1
1.6332029047793897	CMIP
1.6332029047793897	GPR26
1.6332029047793897	SPPL3
1.6332029047793897	IFNAR2
1.6332029047793897	NOD2
1.6332029047793897	LRP1B
1.6332029047793897	CTRB2
1.6332029047793897	LINGO2
1.6332029047793897	LLPH
1.6332029047793897	LPL
1.6332029047793897	SUGCT
1.6332029047793897	LINC03040
1.6332029047793897	CADM1
1.6332029047793897	EFNA5
1.6332029047793897	IRF7
1.6332029047793897	GSAP
1.6332029047793897	OR9Q1
1.6332029047793897	FANCA
1.6332029047793897	COL27A1
1.6332029047793897	WWP2
1.6332029047793897	GFPT1
1.6332029047793897	PTPRQ
1.6332029047793897	ABCG5
1.6332029047793897	RGL3
1.6332029047793897	TOX3
1.6332029047793897	EPS8L3
1.6332029047793897	CEP68
1.6332029047793897	TLL1
1.6332029047793897	PSMA4
1.6332029047793897	ZNF76
1.6332029047793897	PIK3C3
1.6332029047793897	GNAS
1.6332029047793897	PTHLH
1.6332029047793897	PDGFB
1.6332029047793897	RIN3
1.6332029047793897	NFKBIA
1.6332029047793897	HAO1
1.6332029047793897	EYA1
1.6332029047793897	COL4A2
1.6332029047793897	ERLIN1
1.6332029047793897	PLEKHA1
1.6332029047793897	RNF43
1.6332029047793897	HMGCR
1.6332029047793897	CHRNB4
1.6332029047793897	PLCG1
1.6332029047793897	PAX8
1.6332029047793897	KLF2
1.6332029047793897	ALDH1A2
1.6332029047793897	NGF
1.6332029047793897	FST
1.6332029047793897	SOX5
1.6332029047793897	LIME1
1.6332029047793897	FOLH1
1.6332029047793897	CCDC71L
1.6332029047793897	HK1
1.6332029047793897	CREB5
1.6332029047793897	GSDMC
1.6332029047793897	CDKN2A
1.6332029047793897	ADM
1.6332029047793897	DRD2
1.6332029047793897	CNTN5
1.6332029047793897	KLHL1
1.6332029047793897	ATP6V1G3
1.6332029047793897	CFDP1
1.6332029047793897	CA10
1.6332029047793897	MMP16
1.6332029047793897	ADAMTSL3
1.6332029047793897	CCR1
1.6332029047793897	PIK3R1
1.6332029047793897	HHIP
1.6332029047793897	SLC45A2
1.6332029047793897	CITED2
1.6332029047793897	CKB
1.6332029047793897	INO80E
1.6332029047793897	ZFPM2
1.6332029047793897	PRKCE
1.6332029047793897	CHD7
1.6332029047793897	RTKN2
1.6332029047793897	UBE2E2
1.6332029047793897	KLF14
1.6332029047793897	MITF
1.6332029047793897	SLC22A3
1.6332029047793897	NAP1L5
1.6332029047793897	MEIS1
1.6332029047793897	PIEZO1
1.6332029047793897	HMG20A
1.6332029047793897	SMIM38
1.6332029047793897	ADAMTS6
1.6332029047793897	SDCCAG8
1.6332029047793897	TAB2
1.6332029047793897	ANKS1A
1.6332029047793897	EVI5
1.6332029047793897	FGFR3
1.6332029047793897	MAP3K1
1.6332029047793897	TRPC4AP
1.6332029047793897	KLF5
1.6332029047793897	RAB27B
1.6332029047793897	OCA2
1.6332029047793897	ATXN1
1.6332029047793897	FBN2
1.6332029047793897	MLX
1.6332029047793897	KLF4
1.6332029047793897	RIN2
1.6332029047793897	SYMPK
1.6332029047793897	GTF2IRD1
1.6332029047793897	CDKN1A
1.6332029047793897	TWIST1
1.6332029047793897	KIF18A
1.6332029047793897	CDH6
1.6332029047793897	MYB
1.1624254339667377	CCDC92
1.1624254339667377	POSTN
1.1624254339667377	MTRFR
1.1624254339667377	ANO1
1.1624254339667377	RXFP2
1.1624254339667377	SORT1
1.1624254339667377	PSRC1
1.1624254339667377	SLC38A2
1.1624254339667377	LPIN1
1.1624254339667377	NAV1
1.1624254339667377	RBM17
1.1624254339667377	SLC44A2
1.1624254339667377	CDHR3
1.1624254339667377	ICE2
1.1624254339667377	INSIG2
1.1624254339667377	TCP11
1.1624254339667377	IFT81
1.1624254339667377	CHST3
1.1624254339667377	PTK2B
1.1624254339667377	PLEKHG1
1.1624254339667377	MOB3B
1.1624254339667377	WDR11
1.1624254339667377	SLCO1B1
1.1624254339667377	KLHL29
1.1624254339667377	BICC1
1.1624254339667377	ITPKA
1.1624254339667377	ACP2
1.1624254339667377	MTNR1B
1.1624254339667377	CENPC
1.1624254339667377	DCLRE1B
1.1624254339667377	VGLL4
1.1624254339667377	FBLN7
1.1624254339667377	GDF7
1.1624254339667377	ITPKB
1.1624254339667377	CELSR2
1.1624254339667377	PTPRF
1.1624254339667377	MMEL1
1.1624254339667377	CDH11
1.1624254339667377	LMAN1L
1.1624254339667377	FGF7
1.1624254339667377	MMAB
1.1624254339667377	DYNC2LI1
1.1624254339667377	RPLP1
1.1624254339667377	SULF1
1.1624254339667377	TLR4
1.1624254339667377	CDK5RAP2
1.1624254339667377	HLX
1.1624254339667377	ADAMTS7
1.1624254339667377	PLXNC1
1.1624254339667377	WNT10A
1.1624254339667377	PRR5L
1.1624254339667377	PCDH17
1.1624254339667377	CDK6
1.1624254339667377	CAMSAP2
1.1624254339667377	SLC19A2
1.1624254339667377	SLC7A5
1.1624254339667377	POLI
1.1624254339667377	PIGU
1.1624254339667377	GMEB2
1.1624254339667377	PROCR
1.1624254339667377	FAM118A
1.1624254339667377	MYH9
1.1624254339667377	ASCC2
1.1624254339667377	CBY1
1.1624254339667377	CDC5L
1.1624254339667377	SORBS1
1.1624254339667377	CYP26A1
1.1624254339667377	TBX15
1.1624254339667377	PITPNM2
1.1624254339667377	P3H2
1.1624254339667377	RPL6
1.1624254339667377	F11
1.1624254339667377	TFAP2C
1.1624254339667377	EPDR1
1.1624254339667377	MEF2C
1.1624254339667377	NEBL
1.1624254339667377	NT5C2
1.1624254339667377	PDGFC
1.1624254339667377	RAB2A
1.1624254339667377	FGL1
1.1624254339667377	YKT6
1.1624254339667377	RERGL
1.1624254339667377	ERRFI1
1.1624254339667377	PAPPA2
1.1624254339667377	LCT
1.1624254339667377	BBX
1.1624254339667377	CLINT1
1.1624254339667377	TBX18
1.1624254339667377	HBS1L
1.1624254339667377	EYA4
1.1624254339667377	GLP1R
1.1624254339667377	MAPK14
1.1624254339667377	OAS3
1.1624254339667377	TNFSF8
1.1624254339667377	TNS2
1.1624254339667377	APOA5
1.1624254339667377	ST3GAL4
1.1624254339667377	PPARGC1A
1.1624254339667377	SLC2A9
1.1624254339667377	RAI1
1.1624254339667377	STN1
1.1624254339667377	ARHGAP21
1.1624254339667377	CUBN
1.1624254339667377	ELAVL2
1.1624254339667377	CAMK2D
1.1624254339667377	ZBTB4
1.1624254339667377	PPIP5K2
1.1624254339667377	FUT3
1.1624254339667377	LCE5A
1.1624254339667377	KCNQ5
1.1624254339667377	PSMD13
1.1624254339667377	CDCA2
1.1624254339667377	PRSS55
1.1624254339667377	SEPTIN9
1.1624254339667377	PCDH9
1.1624254339667377	KLHL25
1.1624254339667377	CTNNA3
1.1624254339667377	CSMD1
1.1624254339667377	NAA38
1.1624254339667377	PAPPA
1.1624254339667377	DDN
1.1624254339667377	SLC9A4
1.1624254339667377	ZNF664
1.1624254339667377	RFLNA
1.1624254339667377	CA8
1.1624254339667377	FOXG1
1.1624254339667377	ERCC4
1.1624254339667377	CTBP2
1.1624254339667377	SLC22A1
1.1624254339667377	XCR1
1.1624254339667377	NOC3L
1.1624254339667377	KCNJ11
1.1624254339667377	AGMO
1.1624254339667377	SELL
1.1624254339667377	VGLL3
1.1624254339667377	CA12
1.1624254339667377	DACH1
1.1624254339667377	IFNL4
1.1624254339667377	CUX1
1.1624254339667377	CLDN23
1.1624254339667377	MDFIC2
1.1624254339667377	OR4A47
1.1624254339667377	EBLN1
1.1624254339667377	SLC12A8
1.1624254339667377	ITGA1
1.1624254339667377	DPF3
1.1624254339667377	SKOR1
1.1624254339667377	TMEM170B
1.1624254339667377	GIGYF2
1.1624254339667377	TOX
1.1624254339667377	CFAP299
1.1624254339667377	PHF2
1.1624254339667377	NF1
1.1624254339667377	MYO6
1.1624254339667377	SULT1A1
1.1624254339667377	SUPT3H
1.1624254339667377	SHISA6
1.1624254339667377	ASXL1
1.1624254339667377	AKAP13
1.1624254339667377	TENM2
1.1624254339667377	HSPA4
1.1624254339667377	NPHS1
1.1624254339667377	FCRL3
1.1624254339667377	GPSM1
1.1624254339667377	RGS12
1.1624254339667377	ARHGAP27
1.1624254339667377	IGF2BP1
1.1624254339667377	ZNF276
1.1624254339667377	BABAM2
1.1624254339667377	FUT6
1.1624254339667377	NAT2
1.1624254339667377	PPARGC1B
1.1624254339667377	SPAG17
1.1624254339667377	TTC39B
1.1624254339667377	SORBS2
1.1624254339667377	RBMS1
1.1624254339667377	SREK1IP1
1.1624254339667377	PTPRK
1.1624254339667377	SPOCK1
1.1624254339667377	EDNRA
1.1624254339667377	MBIP
1.1624254339667377	THRB
1.1624254339667377	SERPING1
1.1624254339667377	SLC25A37
1.1624254339667377	JAK1
1.1624254339667377	RPRD2
1.1624254339667377	CTSS
1.1624254339667377	PRTG
1.1624254339667377	IRX1
1.1624254339667377	PFKFB3
1.1624254339667377	VSTM2A
1.1624254339667377	LINGO1
1.1624254339667377	GPR183
1.1624254339667377	PTK2
1.1624254339667377	PXK
1.1624254339667377	PBX3
1.1624254339667377	AKTIP
1.1624254339667377	TMPRSS5
1.1624254339667377	BTRC
1.1624254339667377	TGFA
1.1624254339667377	PDZRN4
1.1624254339667377	RPL10L
1.1624254339667377	FAT3
1.1624254339667377	FOXK1
1.1624254339667377	HNF4G
1.1624254339667377	PTTG1
1.1624254339667377	CSF2
1.1624254339667377	SLC25A46
1.1624254339667377	THOC7
1.1624254339667377	ICOS
1.1624254339667377	WSCD2
1.1624254339667377	TBL2
1.1624254339667377	FERMT2
1.1624254339667377	TENT5C
1.1624254339667377	DAOA
1.1624254339667377	BACE2
1.1624254339667377	CYB5D1
1.1624254339667377	GPR35
1.1624254339667377	MTHFR
1.1624254339667377	ATP2A2
1.1624254339667377	CEBPB
1.1624254339667377	SOX7
1.1624254339667377	NPAS2
1.1624254339667377	TMEM182
1.1624254339667377	KLF13
1.1624254339667377	STXBP6
1.1624254339667377	GATAD2A
1.1624254339667377	CTSB
1.1624254339667377	HCN1
1.1624254339667377	HAAO
1.1624254339667377	IP6K3
1.1624254339667377	SPC24
1.1624254339667377	SNF8
1.1624254339667377	AP3S2
